TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,TRX_DATE
IK033023DPP_A01,1,VERTEX US TAX,COUNTY,STD,CO-VTL-010030000,300.000000,3.000000,10000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||,2023-03-30
IK033023MAXTAX_CM02,1,VERTEX US TAX,COUNTY,STD,CO-VTL-100250000,-50.000000,1.000000,-5000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax,|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-650.0|-650.0||,2023-03-30
IK033023MAXTAX_CM02,1,VERTEX US TAX,STATE,STD,ST-VTL-100000000,-600.000000,6.000000,-10000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-650.0|-650.0||,2023-03-30
IK033023MAXTAX_A01,1,VERTEX US TAX,COUNTY,STD,CO-VTL-100250000,50.000000,1.000000,5000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax,|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-650.0|650.0||,2023-03-30
IK033023ZZ_EC1006_A01,1,VERTEX US TAX,STATE,STD,ST-VTL-390000000,6.000000,6.000000,100.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|6.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-6.0|6.0||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,STATE,STD,ST-VTL-210000000,60.000000,6.000000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,STATE,STD,ST-VTL-070000000,0.000000,0.000000,0.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,COUNTY,STD,CO-VTL-450490000,10.500000,1.050000,1000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,SALES_TAX_DISTRICT_2,STD,DI-VTL-78170,2.500000,0.250000,1000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,MASS TRANSIT TAX,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,40.000000,4.000000,1000.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.750000,0.375000,1000.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,STATE,STD,ST-VTL-450000000,48.500000,4.850000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,45.000000,4.500000,1000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,CITY,STD,CI-VTL-450490240,11.000000,1.100000,1000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,PROVO,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_ALLOC01,1,VERTEX US TAX,STATE,STD,ST-VTL-390000000,60.000000,6.000000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|281.25|ZEROCHARGED|ACCRUEALL|RANGE|0|-281.25|281.25||,2023-03-30
IK033023ZERO_NONSTD01,1,VERTEX US TAX,STATE,STD,ST-VTL-070000000,63.500000,6.350000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|127.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-127.0|63.5||,2023-03-30
IK033023ZERO_NONSTD01,2,VERTEX US TAX,STATE,STD,ST-VTL-070000000,63.500000,6.350000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|127.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-127.0|63.5||,2023-03-30
IK033023ZERO_NONSTD01,3,VERTEX US TAX,STATE,STD,ST-VTL-070000000,0.000000,0.000000,0.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,CONNECTICUT,NONTAXABLE|DEFAULT|||||||||T,RIUS104111|127.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-127.0|0.0||,2023-03-30
