TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,TRX_DATE
PT032923A062,1,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,5.200000,5.200000,100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|26.2|MATCHED|PAYCHARGED||26.200000|0.000000|26.2|26.2|Y,2023-03-29
PT032923A062,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,21.000000,21.000000,100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|26.2|MATCHED|PAYCHARGED||26.200000|0.000000|26.2|26.2|Y,2023-03-29
PT032923A057,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|9.0|MATCHED|PAYCHARGED||9.000000|0.000000|9.0|9|Y,2023-03-29
PT032923A056,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|9.0|MATCHED|PAYCHARGED||9.000000|0.000000|9.0|9|Y,2023-03-29
PT032923A059,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F,RIUS104111|5.0|MATCHED|PAYCHARGED||5.000000|0.000000|5.0|5|Y,2023-03-29
PT032923A058,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|9.0|MATCHED|PAYCHARGED||9.000000|0.000000|9.0|9|Y,2023-03-29
PT032923CM006,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400004,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689|DE6352410|||,MITTELBERG,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM006,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689|DE6352410|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM005,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689|AT4152630|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM005,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400004,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689||||,MITTELBERG,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM007,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_STD,VTX_AT_800400000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626796|AT4152630|||,AUSTRIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM002,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626448|AT4152630|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM002,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400002,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626448||||,JUNGHOLZ,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM001,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400002,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626331||||,JUNGHOLZ,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM001,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626331|AT4152630|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM004,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689|AT4152630|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM004,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400004,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626689||||,MITTELBERG,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM003,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626563|DE6352410|||,AUSTRIA,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM003,1,VERTEX AT VAT,CITY AT INPUT,VTX_AT_VAT_TI_STD,VTX_AT_CI_800400002,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626563|DE6352410|||,JUNGHOLZ,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923A073,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,4.000000,4.000000,100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES6518992|||,SPAIN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE|Reduced Rate 2|21|||||F,RIUS104111|4.0|MATCHED|PAYCHARGED||4.000000|0.000000|4.0|4|Y,2023-03-29
PT032923A072,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,4.000000,4.000000,100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE|Reduced Rate 2|21|||||F,RIUS104111|4.0|MATCHED|PAYCHARGED||4.000000|0.000000|4.0|4|Y,2023-03-29
PT032923A075,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,20.000000,20.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|20.0|20|Y,2023-03-29
PT032923A075,7,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|9.0|9|Y,2023-03-29
PT032923A075,6,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,16.000000,16.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|16.0|16|Y,2023-03-29
PT032923A075,3,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_USERDEF,VTX_GB_808260000,15.000000,15.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|15.0|15|Y,2023-03-29
PT032923A075,2,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_LUXURY,VTX_GB_808260000,40.000000,40.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|40.0|40|Y,2023-03-29
PT032923A075,5,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE|Reduced Rate 1|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|5.0|5|Y,2023-03-29
PT032923A075,4,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_MIXED,VTX_GB_808260000,18.000000,18.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|123.0|MATCHED|PAYCHARGED||123.000000|0.000000|18.0|18|Y,2023-03-29
PT032923A074,2,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,21.000000,21.000000,100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|47.2|MATCHED|PAYCHARGED||47.200000|0.000000|26.2|26.2|Y,2023-03-29
PT032923A074,2,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,5.200000,5.200000,100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|47.2|MATCHED|PAYCHARGED||47.200000|0.000000|26.2|26.2|Y,2023-03-29
PT032923A074,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,21.000000,21.000000,100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|47.2|MATCHED|PAYCHARGED||47.200000|0.000000|21.0|21|Y,2023-03-29
PT032923CM010,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200001,-22.000000,22.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305||||,MADEIRA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM010,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305|PT4152630|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM009,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_STD,VTX_AT_800400000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626796|DE6352410|||,AUSTRIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM012,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200001,-22.000000,22.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305|DE6352410|||,MADEIRA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM012,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305|DE6352410|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM011,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305|PT4152630|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM011,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200001,-22.000000,22.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069305||||,MADEIRA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-22.0|MATCHED|PAYCHARGED||-22.000000|0.000000|-22.0|-22|Y,2023-03-29
PT032923CM008,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_STD,VTX_AT_800400000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ATU43626796|AT4152630|||,AUSTRIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM026,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_STD,VTX_NL_805280000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|AT4152630|||,NETHERLANDS,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM025,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_STD,VTX_NL_805280000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|AT4152630|||,NETHERLANDS,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM028,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM027,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_STD,VTX_NL_805280000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|DE6352410|||,NETHERLANDS,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM022,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM021,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_STD,VTX_DE_802760000,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM024,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB805979881|GB6352410|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM023,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB805979783|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-20.0|MATCHED|PAYCHARGED||-20.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM018,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_STD,VTX_PT_806200000,-23.000000,23.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069291|DE6352410|||,PORTUGAL,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-23.0|MATCHED|PAYCHARGED||-23.000000|0.000000|-23.0|-23|Y,2023-03-29
PT032923CM017,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_STD,VTX_PT_806200000,-23.000000,23.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069291|PT4152630|||,PORTUGAL,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-23.0|MATCHED|PAYCHARGED||-23.000000|0.000000|-23.0|-23|Y,2023-03-29
PT032923CM020,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_STD,VTX_DE_802760000,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM019,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_STD,VTX_DE_802760000,-19.000000,19.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-19.0|MATCHED|PAYCHARGED||-19.000000|0.000000|-19.0|-19|Y,2023-03-29
PT032923CM014,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069968|PT4152630|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM014,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200002,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069968||||,AZORES,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM013,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069950|PT4152630|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM013,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200002,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069950||||,AZORES,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM016,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_STD,VTX_PT_806200000,-23.000000,23.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069291|PT4152630|||,PORTUGAL,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-23.0|MATCHED|PAYCHARGED||-23.000000|0.000000|-23.0|-23|Y,2023-03-29
PT032923CM015,1,VERTEX PT VAT,TERRITORY PT INPUT,VTX_PT_VAT_TI_STD,VTX_PT_T_806200002,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069976|DE6352410|||,AZORES,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM015,1,VERTEX PT VAT,COUNTRY PT INPUT,VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,PT513069976|DE6352410|||,PORTUGAL,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM042,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-9.000000,9.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|-9.0|MATCHED|PAYCHARGED||-9.000000|0.000000|-9.0|-9|Y,2023-03-29
PT032923CM041,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-16.000000,16.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|-16.0|MATCHED|PAYCHARGED||-16.000000|0.000000|-16.0|-16|Y,2023-03-29
PT032923CM044,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,-40.000000,40.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|-40.0|MATCHED|PAYCHARGED||-40.000000|0.000000|-40.0|-40|Y,2023-03-29
PT032923CM043,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F,RIUS104111|-5.0|MATCHED|PAYCHARGED||-5.000000|0.000000|-5.0|-5|Y,2023-03-29
