TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
MW100421VENCHG05,187,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,187,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,187,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,188,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENCHG05,188,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENCHG05,189,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENCHG05,189,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENCHG05,189,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENCHG05,190,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|63.5||
MW100421VENCHG05,191,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|70.0||
MW100421VENCHG05,191,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|70.0||
MW100421VENCHG05,192,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|60.0||
MW100421VENCHG05,193,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|60.0||
MW100421VENCHG05,194,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,194,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,194,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENCHG05,195,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENCHG05,195,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENCHG05,195,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENCHG05,196,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,Y,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|0.0||
MW100421VENCHG06,198,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.65,7.75,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,FULTON,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|77.5|0.65|Y
MW100421VENCHG06,198,"VERTEX US TAX",COUNTY,STD,CO-VTL-111210000,27.5,2.75,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FULTON,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|77.5|0.65|Y
MW100421VENCHG06,198,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-78130,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|77.5|0.65|Y
MW100421VENCHG06,198,"VERTEX US TAX",STATE,STD,ST-VTL-110000000,39.35,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,GEORGIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|77.5|0.65|Y
MW100421VENCHG06,199,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.51,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|60.0|0.5|Y
MW100421VENCHG06,199,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,59.5,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|60.0|0.5|Y
MW100421VENLINE01,2,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|60.0||
MW100421VENCHG06,200,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.57,6.85,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|68.5|0.57|Y
MW100421VENCHG06,200,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|68.5|0.57|Y
MW100421VENCHG06,200,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|68.5|0.57|Y
MW100421VENCHG06,200,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,47.93,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|68.5|0.57|Y
MW100421VENCHG06,201,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.77,9.25,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|92.5|0.77|Y
MW100421VENCHG06,201,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|92.5|0.77|Y
MW100421VENCHG06,201,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,69.23,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-296.000000|92.5|0.77|Y
MW100421VENCHG07,203,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|70.0||
MW100421VENCHG07,203,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|70.0||
MW100421VENCHG07,204,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|60.0||
MW100421VENCHG07,205,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|60.0||
MW100421VENCHG07,206,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|68.5||
MW100421VENCHG07,206,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|68.5||
MW100421VENCHG07,206,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|68.5||
MW100421VENCHG07,207,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|90.0||
MW100421VENCHG07,207,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|90.0||
MW100421VENCHG07,207,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|90.0||
MW100421VENCHG07,208,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,Y,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|348.5|DPP|ACCRUEALL||488.500000|140.000000|0.0||
MW100421VENCHG08,210,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,50.07,9.25,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|92.5|50.08|Y
MW100421VENCHG08,210,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|92.5|50.08|Y
MW100421VENCHG08,210,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,19.92,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|92.5|50.08|Y
MW100421VENCHG08,211,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,48.05,8.875,1000,N,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|88.75|48.05|Y
MW100421VENCHG08,211,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,36.95,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|88.75|48.05|Y
MW100421VENCHG08,211,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|88.75|48.05|Y
MW100421VENCHG08,211,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|88.75|48.05|Y
MW100421VENCHG08,212,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,34.38,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|63.5|34.38|Y
MW100421VENCHG08,212,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,29.12,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-112.250000|63.5|34.38|Y
MW100421VENLINE02,22,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|92.5||
MW100421VENLINE02,22,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|92.5||
MW100421VENLINE02,23,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|60.0||
MW100421VENLINE02,24,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|68.5||
MW100421VENLINE02,24,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|68.5||
MW100421VENLINE02,24,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|68.5||
MW100421VENLINE02,25,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|92.5||
MW100421VENLINE02,25,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|92.5||
MW100421VENLINE02,26,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|88.75||
MW100421VENLINE02,26,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|88.75||
MW100421VENLINE02,26,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|88.75||
MW100421VENLINE02,27,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|63.5||
MW100421VENLINE02,28,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|70.0||
MW100421VENLINE02,28,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|70.0||
MW100421VENLINE02,29,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|60.0||
MW100421VENLINE01,3,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|68.5||
MW100421VENLINE01,3,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|68.5||
MW100421VENLINE01,3,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|68.5||
MW100421VENLINE02,30,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||613.500000|-200.750000|60.0||
